Process_1_Param_1,Process_1_Param_2,Process_1_Param_3,Process_1_Param_4,Process_1_Param_5,Process_1_Param_6,Process_1_Param_7,Process_1_Param_8,Process_1_Param_9,Process_1_Param_10,Process_2_Param_1,Process_2_Param_2,Process_2_Param_3,Process_2_Param_4,Process_2_Param_5,Process_2_Param_6,Process_2_Param_7,Process_2_Param_8,Process_2_Param_9,Process_2_Param_10,Process_3_Param_1,Process_3_Param_2,Process_3_Param_3,Process_3_Param_4,Process_3_Param_5,Process_3_Param_6,Process_3_Param_7,Process_3_Param_8,Process_3_Param_9,Process_3_Param_10,Process_4_Param_1,Process_4_Param_2,Process_4_Param_3,Process_4_Param_4,Process_4_Param_5,Process_4_Param_6,Process_4_Param_7,Process_4_Param_8,Process_4_Param_9,Process_4_Param_10,Process_5_Param_1,Process_5_Param_2,Process_5_Param_3,Process_5_Param_4,Process_5_Param_5,Process_5_Param_6,Process_5_Param_7,Process_5_Param_8,Process_5_Param_9,Process_5_Param_10,Machine_Routing,yield_score
50.60230209941027,58.70067730688754,50.40919175395721,46.991402528591735,65.58789184496894,49.601056162482884,54.805867584277124,63.14074981524604,32.43131300598498,60.6216744758866,43.28692408628914,50.32863373980213,45.43831652519941,58.72090195533784,47.64019901133054,46.79830491779274,62.04675935756926,47.149044841716616,53.60580015886302,50.31417473466551,45.425691624916055,60.75500021130637,52.756635817352304,51.70784147600208,52.12093044176097,57.5871382483191,57.30157164031442,48.477767453201764,42.749250629934984,43.5767860038804,46.312324546948204,36.66804431208403,50.13668457540914,46.840214780865374,49.89722936083323,57.42410138768464,45.08785375174253,52.88171296473962,39.36928044632465,59.69096846026754,62.578784603459056,52.69729527087462,66.92889214860544,61.52089550250096,44.101282331343356,70.90149465163023,59.98634763526669,40.240895069440164,39.120279289440475,50.541513264316464,Machine_B,76.25288538309282
74.63242112485287,54.95681887972604,39.978125442185274,37.90523064581195,34.69538590256623,35.95760433738411,41.27011033110647,40.51251304732,37.310174227455015,46.76485053215543,50.89198196612571,46.17221598290441,55.02574774371437,48.33757927679169,45.10055979026038,44.597144721043165,48.903451508825405,45.27499106915096,63.96943456232821,51.650995514932255,36.99366295251553,51.21550082785154,44.69040352845741,43.89161997721814,49.82139299025082,32.33435492479751,58.0954575950078,70.509403797981,64.71365703253167,56.11948567246543,52.61632564618969,50.129854148595946,38.115644089407546,60.88183568933797,29.786548488168272,53.55883358676758,55.96296106941535,50.294250514244446,51.24198436932555,47.072466591291985,42.31401715893977,45.82162223887815,33.0019347652549,60.05167111592857,54.97309106537526,52.995005094361105,44.83124540029592,50.018910275021966,55.36010855332176,47.135728849092104,Machine_A,92.50820866429625
48.076390352188774,51.504189051435766,57.408243454201255,53.889787293521834,66.29642131112799,48.658197893230756,47.930154109016314,60.61256258512118,41.111403019643255,50.14287211883989,47.18796404597233,48.83511647368965,46.71110503329191,76.79628693900003,24.499737084836536,40.67051529826979,65.33622845732923,50.79694067382712,58.17484980770319,46.09000558476362,52.97668915312794,40.45035964356997,42.27096336257799,50.512435116530206,65.96106515312923,60.38298411769601,45.43419945511418,46.39514773292795,47.748005708167945,41.62511093058053,69.92982119844491,47.89027505387563,33.492788664426286,67.95182763126019,26.982361439688233,49.354817286600074,42.51622306062539,37.966436114040455,45.75921386228618,51.51118879320931,51.794108420705264,47.048095885635604,41.55125949352149,47.47286943118749,41.800661134472,48.07467157954705,49.38785672163145,42.32225717039016,47.14062959446596,75.2572319226632,Machine_C,90.76760182994933
53.015473423336125,53.64961002466225,44.867864335284146,52.51473608940512,46.27324416048025,55.19358745637888,39.68974724852693,45.66610433313847,48.40251502008413,59.109444038394756,51.23419133500961,54.89211824664301,57.193276018294384,43.95486139440205,53.8602461870856,43.7224501324251,65.30047441561629,43.951256009908164,54.892397754123564,45.718477469120856,47.868862459072105,31.447494604473366,46.3775830224262,48.49411660591365,52.45437622578789,41.801558814401005,46.287404216059834,30.655669123828098,41.56673646774033,51.419621774091766,53.934950735039756,50.37825227911704,40.530147205303855,54.39915211249127,50.591459423074824,39.70587405276534,53.499448314252625,39.44535979890738,49.005239664311134,50.83061257410588,56.94449383048709,42.356952495742235,45.81416301295258,36.36843402184624,62.42162766179297,67.99111539492013,51.69964282036118,60.70431936666122,56.635990946574616,54.83385313808651,Machine_B,78.04806921512545
49.65288230294757,74.03415585238275,47.714000846599816,48.05730868021481,47.57301252174718,66.73363946152523,58.223504708957535,67.53194802065585,39.85835781873032,66.12978170593054,54.44591995073129,54.404944961633376,51.69693157971284,67.44495549359888,55.43654128280607,46.49326606341403,58.46853743179901,42.48976608609476,30.33951587032082,49.133058464146224,53.065122064697945,56.0666651348988,34.86345825537683,48.63442890796865,49.983873276054915,44.68684180674087,48.40454720115396,60.15826144734348,46.484515241956174,67.44473925385489,52.12169538864119,32.6781384186328,54.110210548923355,48.30746714172386,22.308234347664584,56.85488218497538,55.462331917883375,42.51686021833742,43.715767103940834,55.724107364318094,57.36326867412079,39.813637113359334,50.23985065410906,65.39654610834164,42.98350566170583,48.70344889649989,44.83214069363982,53.37446963990917,44.93259437151367,52.09630088153072,Machine_B,78.09739947411367
38.31321962380468,49.42381202966415,40.056506253914876,42.44208499841637,31.09989828817057,44.10547600061282,41.63019645560413,46.34847386801787,53.38975893668261,57.29236949310753,54.338352400888766,49.24972999603199,54.819678270528925,49.38633959900087,66.01898791589981,45.123609265014196,44.83973468278272,56.19656691763148,54.43375982102375,50.41671422139356,41.055557998128194,74.504557341315,52.524485549536635,49.76196291904267,47.615091429492004,55.05151070454652,30.748481873737287,60.07955901802008,39.006107722706766,38.05410352978129,41.307796213481524,44.77351111859991,54.041157109865196,44.986019793642726,48.068577231919285,53.041337284514945,60.84259286802739,48.03853569247264,54.87656732462146,55.30184327251999,54.095207618629686,36.10657579514847,57.11013899267634,45.18255889618409,48.068595740965584,33.084158962625125,44.649522455013184,48.567673161032054,40.70522142835219,48.170601208078644,Machine_C,90.55810131156575
61.42822814515021,52.010990467149675,24.376663412046895,60.487071264165635,45.452052826223074,34.1757202597636,55.519642593318274,41.59507014493309,47.677264972005275,49.168282280653806,42.4688266937942,60.92959110896668,42.408164538324954,33.45489605087254,42.116907352250365,43.41824725862896,43.88171183260097,54.546727409425806,67.22627660704549,38.185587384226906,54.86710530325499,39.847457266537184,50.488311248084095,40.682332911537635,58.431842192450105,53.16446758582215,26.352718269048566,30.21059826203174,57.84557867389203,60.23760810137304,33.000201933756536,50.19769191037228,50.9665391668744,59.107540987715474,46.22836238808786,34.71959591990645,46.15731830707435,49.5868893689216,66.34929256937677,44.24805079984532,45.733637565433774,61.34232446706742,58.6536188427597,47.045551140179334,41.62323568256613,34.72993546092588,44.26357440043442,63.80377662957428,47.58260186064275,41.034432356959556,Machine_B,74.95484005644293
57.519330326867745,60.50654396007612,48.08972237399831,66.55407113088296,39.60193468973116,58.16837011430981,46.55901971737667,56.87238450395289,50.10545711741025,63.77335029528342,38.77085322552429,59.70462636906666,41.787136159271405,54.82848745748109,41.29836842220098,70.9884123035244,41.87618645309961,55.51398342778242,19.894774836864833,49.339780140539716,36.829018032450215,51.70447050412966,40.66578733289733,52.82217754970643,57.07913339053505,50.84620048393549,63.01625638130389,42.991003787919325,33.972310219247234,56.79706796632087,49.27453384726489,55.41159636297896,59.916136605408774,61.3340639911567,55.42037869860874,40.354744067166806,38.860374351748185,48.400289742651196,57.74334215618578,51.24854170994902,59.87943754109148,42.81692942713216,60.765236114465516,70.66548794484461,51.82173265770865,48.082901913716576,48.722769670079586,46.27507487381484,55.009521764188506,30.493131669744223,Machine_A,88.9680276937551
57.910319470430466,61.05525932957984,74.12615421612915,45.16438516153463,43.923536546265275,36.19401294100349,48.855276282011374,45.64210270376364,61.40250552671205,28.08021343720119,75.03171790905711,54.13372029130396,59.45497304659395,53.147625614551636,23.200155140355314,39.6990492351051,59.49166070238161,48.230999095091576,56.893825429756255,65.68533938709326,41.72268610303417,61.10497279091577,65.68681918841358,35.91336732241409,47.26158369687372,36.36903846419681,41.75932332589423,54.358105568465234,63.896085537688265,35.107557489010915,60.66870246608197,68.463965054125,58.85583234213435,38.435642028823516,43.27981620948071,22.309711184486343,42.16014676739425,48.85755038929517,63.933908486791175,26.6566418064019,59.93819966814517,53.1591547517327,54.81454283811925,37.268857997747745,52.17454287935021,52.91638708049767,67.4708721858461,35.84927001286214,51.22198704593492,65.21176290755179,Machine_C,89.20810803968831
40.906125452052606,61.8703030556038,57.84604287898024,43.878330828451794,48.6268903421112,45.63844558492515,51.477559074001285,41.58550485870992,38.197682657996296,35.77765498493126,45.160156603994466,50.5461178291007,49.20603618614506,39.4867818576077,47.06433163409114,51.466325876461745,37.882317925106356,44.28261417774811,48.406414252435354,45.808662064110955,47.57085768912722,37.30347733898699,56.069137102870485,42.83173392091886,38.44358485377191,50.99813668821642,68.55264109576363,55.24203261217067,40.6413279825354,55.58900523741773,46.77061992939326,58.05948388739021,52.043813420702776,59.10426815943933,65.69514769291966,36.3437319371624,59.64541573136671,68.8124559792107,35.97175216893708,59.90173664784448,48.45721693903398,47.00133766045912,32.69979171527156,58.18887960285208,57.426459542336396,58.21945543912399,49.079245738875,60.558735355976694,41.86914275292809,42.206169331400446,Machine_A,90.96448281010596
64.02794310936099,56.38730222029184,49.80739620265605,54.912076654119964,59.57791614472906,47.42379514489006,42.38175328341151,45.22160149296209,54.18704578292368,56.81634223668389,56.992124386719865,56.57321095119539,52.850347420993614,40.777807228652854,59.01111781062171,55.92521009760872,56.76837654111007,48.81147517979229,41.50204996977055,37.62745017125372,67.41818414959714,45.200432309149754,56.91841804008857,48.81121236860183,40.980318616216465,59.60561353483229,63.70401801138914,49.95276236547279,58.36653371845954,50.72806128862606,54.01462499205369,54.61155200633415,50.663818500257044,43.92953698273779,58.481628732304344,46.86623738979626,70.81751612486673,58.49250086593171,43.24290897726858,66.93941703681118,42.164451959589385,49.70776004744102,33.35632130355427,42.462123450289546,51.19642187960996,40.81697769030846,54.875399932607905,52.52209858681816,68.00514113293599,48.09684447150081,Machine_A,92.21091291706769
35.98148937207719,38.569950872695166,47.37109170791732,46.419706202530136,52.076033514006255,49.30366546699892,52.10367113540887,49.55393467816999,49.86026771523927,50.14108356253125,33.923586894768036,53.142674218011834,46.936045729134804,49.75302356915008,43.8823213780728,56.301079955837324,39.18890652175887,55.011620700684524,58.01128583911954,48.48583932013573,57.848253685484934,41.39841220738598,45.12660073960835,27.404466873444086,48.158374604578036,44.67512903900206,65.67195314269739,50.17825378933284,50.24225861060468,50.91094009913729,64.26497272718582,62.714747922803774,51.29546705220096,41.40444226047757,34.87705968348486,39.44144359652307,58.344534120127186,61.88216756548236,55.65235832798015,51.9062804868205,42.720966608018564,61.53801118063922,61.47289972169712,42.24267176646036,50.4626704769303,47.74741317846404,50.31592885976245,46.8132281864677,48.61257099466903,48.93941523713419,Machine_C,93.50620406373153
55.868570938002705,66.33431532301096,50.22465892812046,48.60602799336766,53.07676653401114,56.89164457074335,65.3033456435441,63.42180131244854,46.66513719030305,56.055136511241656,47.203872800953235,60.60800071805947,58.98726774013644,53.497478152479815,71.43444818543648,49.41392924217528,58.235461198419735,28.232202990281515,67.09705900607331,42.85387187875703,60.77192504267789,59.84676694824546,49.986699219736764,57.689915363449174,63.48927506119083,63.14937045340296,43.49701047532845,40.61412126916815,52.70815283049596,53.365175664517025,64.0151631323036,46.96177553456766,48.52354820062918,48.46355796449572,47.156536425256576,41.68333403946313,37.37860570211648,54.6426399156398,65.08294174883443,33.93977786527245,63.64817715332212,51.7665642836205,60.82626517680566,51.6765272872437,44.26119911605615,41.90349949805019,46.9247356486334,43.56254716564665,27.381758332867186,64.33107930545522,Machine_B,69.89592309940572
71.90455625809979,38.53654606981312,55.4711911517521,57.396531517246714,39.044806111544375,43.16365717713612,42.219052141672854,30.65912254540423,58.8525632086596,50.64407522431942,48.72800616017557,58.99561376738308,43.92190019970342,25.293367171205993,47.43405164210476,47.59297428152691,50.17219582730561,53.94111930370858,57.75230728837754,36.616581746780604,64.17077033343145,63.255225693540595,56.273726701874224,29.468454901524947,47.49823370753086,41.2730806408599,33.91598813069419,26.001512865443132,44.09956628722636,46.49634155584195,54.288158876017825,65.53928163634855,28.25657273372324,59.916132425623644,65.27185144183875,63.905701575757774,58.006528811128376,50.72402672316248,56.50440426906574,57.42947636227135,59.50678384918426,40.77325250121169,56.360210729449655,56.76374798928256,47.136526905732836,61.137140574986276,49.758022979675935,55.107835431741705,59.322973875647975,42.337080945122835,Machine_A,83.13345022237382
40.09463674869312,53.02635465239033,38.19187184691155,30.906439124927072,41.192459103972695,47.262707478332395,61.71810143273845,50.230806589504205,58.79014154557007,55.70945694603873,54.72815069927832,39.81746098582271,48.643987600991174,60.53121452523803,51.46992284288556,54.515474912395064,63.33638561859827,53.09138187334798,46.28808048738473,51.391684617326206,86.02832135810874,51.59036264731735,51.52782367100235,56.69587690898178,44.05876390034435,50.06547891718374,39.131176934056455,70.49507318183537,53.528080003331326,50.700989589423976,51.701064786573426,61.19272790062115,61.3548484481982,53.09405324839672,43.02368094600466,60.28813324038066,40.562089089784585,54.099582396142125,39.73775914626137,42.3623048339978,49.79960217279971,44.358874612130094,41.79730145579609,59.50200705225093,36.070870190133945,62.82419602683313,57.693456103101106,58.136350443375,49.888960963932256,52.57348751383292,Machine_B,74.5701858819035
44.33702270397228,42.45724149980642,61.143216946688725,63.183023248526695,67.98725018351311,49.857296470506114,64.98097633487784,56.24903594654043,40.53509204011572,41.8559717900681,22.77545859008061,39.140368292582934,57.85992812703132,45.055020261850224,36.36896919418406,52.665216499782005,61.41454578321271,50.62150906085727,40.56530175591844,42.89717962848922,50.41589067558434,41.582659310058986,66.01900784769872,37.07190710071838,32.39280686751354,65.35327733376613,45.53545272847089,40.313327222932855,51.34974288550864,52.414524250402884,34.813669509969245,45.54122209357538,53.975228318936765,52.823316647908165,49.47107674974589,43.05331812239398,46.5085738286876,52.2582017261544,45.653426651811195,51.823163447279455,48.008267924790026,58.59946027953388,46.77478546558901,60.81473170530264,63.93700908019309,69.5826211894853,49.465325642612065,42.332850812141245,48.294780259245236,55.12163339574186,Machine_A,90.40390509482913
50.99651365087641,49.35861653407007,57.15381315441244,50.72680524329341,42.647989652367535,51.49597957518788,41.83845010971956,51.93448574991796,48.17839416142076,55.704860860796906,51.661406130783305,42.987504555959234,61.72967699164266,36.68252515601824,52.872203451752796,47.41041165232487,64.35065412002112,48.506865781283246,51.44627633789544,43.75285833146725,64.20400923129856,45.572090620721525,47.96212430583249,45.95081309296501,65.13541435602296,43.186000873003906,26.267702671493602,51.76505690064482,35.42088931830672,57.46057938885529,43.6980535582306,69.2395517573329,37.83672554172939,53.52441653999681,64.04127575854777,57.93537634402516,51.87231076865294,58.07978208611553,53.33404436588141,56.855091273963794,32.31813239144322,54.83178537434971,46.01135548519116,42.93412400779174,49.05698177539572,53.51535014272432,48.39065470671245,55.653402036916596,48.09605693344189,36.15547517867949,Machine_C,84.1586039534933
44.96524345883801,53.2876241030348,57.18185725707934,45.8850685543782,66.56208252057296,50.978271747079226,35.449453949094476,63.098651694335345,52.812116825840654,59.944145282075844,38.50258544632107,59.76138690066921,44.762407089733166,59.41066551451931,30.206802051473048,34.38121428275569,64.60818718289113,24.338806140675864,58.731692923815885,51.53427380385389,60.12635254401941,43.69501485753247,44.954394677638895,55.19130646949429,55.6902814598146,60.53985483377074,45.245743108758326,48.41152004340664,40.37499997066742,34.728389666219186,47.19244191981927,54.469353149066784,64.27816619272437,54.676580186903614,44.59404383937222,62.14872852904175,53.553688554709645,40.24859533351567,48.353404783692525,55.46450379518656,49.15598895621908,59.22413320805741,39.752686729985385,38.56473059497892,66.4069643160347,68.65295992630402,47.652266335551424,52.50606101168374,48.15237067638951,35.21535818745013,Machine_C,90.6782569166757
34.493365689338674,53.21357215450273,54.38475738809727,49.10765845778551,47.569388011191336,54.3600577522258,53.01960900171765,49.25654670241476,47.26993251977416,62.205506039312326,53.24345711194924,34.23691003228754,69.59683981955882,49.763820205815435,56.93697955013145,45.32076277666752,51.436308339881975,45.60146736899594,46.129469737662724,34.66825404637665,59.96032503307526,40.22731138376993,56.34252876471426,71.98139519479483,57.96009970005858,69.74652362221809,47.98321972488889,58.97197552273546,44.59087888990194,62.90885896491105,41.476683885658474,71.92968976061738,44.10020131787229,48.85848782473535,61.229799400828924,56.18548491585756,50.654420946712165,57.24747094616427,42.012275422816295,60.808552498600434,38.08884845445826,47.61498566556043,52.590486339319256,46.57356102672771,48.78970952522597,43.07097481901435,40.065198596987244,41.70580555973861,66.68976640457176,42.84980457028617,Machine_C,86.64552223855603
50.68562974806027,54.21920754235285,50.1961665769399,49.62429355020519,50.02287936143504,58.43839509641737,44.52592477233127,48.15448557814055,55.850213322877984,70.13554294648699,39.63670803161837,53.947573891079934,53.13241693693617,62.16165776782255,57.24428176235412,38.53449836292542,38.412069335753955,67.89438711077374,47.096170083492034,32.58430349748875,67.74239618040181,48.97961799181535,37.35352727713488,51.164519777073494,59.61688051929375,51.7104406892415,37.05579028413305,51.148972134821584,42.4500348187355,38.44709656940787,52.48453262952764,53.03182254283306,48.922309973413775,56.31888765391986,40.90000397386381,52.98927483041896,43.98887852950412,51.67058668777302,47.0974555665557,51.4638063972954,51.589994764917584,36.039561845855985,71.55469647961635,53.47478658048429,30.978756814296467,52.15941824733737,60.40090157189104,50.038584300317304,54.64532135041573,52.43669958074621,Machine_B,75.40639753981154
39.37696286273895,66.13711269058646,56.7286123596682,32.68798696555075,60.703651602299296,53.92634115650968,68.68603219163002,55.92329547013343,52.811920179102756,52.440984435023864,41.44517304074419,53.625430910929616,39.57071738191262,54.379522629797556,63.5929142433651,43.328404499336735,39.474769450026216,50.12901295568306,78.22000249838399,56.70872194501931,45.80686969015524,55.74826484461862,59.24296932308112,30.17373671800492,48.35269771241037,44.72983012616693,39.59514901754167,51.53440953092,62.528109453836514,57.61628464146387,69.116481834861,44.38070140489364,60.235755955682535,43.40317804024964,21.12386149853881,60.98323077718405,60.59958264674334,31.929129623508608,49.85563981240421,51.733616099570334,61.852472467614405,55.06647988691248,45.043728448913015,47.94361857688958,45.49606077592527,39.391808554641145,45.53063929133633,44.533474193065594,52.60377859039821,51.164901809228326,Machine_A,84.24762126948542
54.73592430635182,54.5353430151398,55.91814133741378,64.94938227453235,62.718924219386565,54.535855235092185,50.34807540499832,50.9931381495135,68.32561240356013,52.73911086847179,47.26372389606732,61.62648058686193,53.69052048589968,49.98485497051954,39.800312812323114,50.3322323851696,29.131514706840626,46.927101613252816,60.78651945959726,30.69166399275917,45.0131497606362,54.90257444428519,36.99288199408017,59.53695132635774,50.845906337475355,42.27261197049977,47.79401478819198,23.656817519910707,50.070141838474996,50.794450992727796,65.17761592661617,42.324633566465934,52.201393583895886,56.51007650945529,62.28529316440627,57.69517979957413,44.7243359510274,50.85721686631093,39.15078694522421,57.3679037444366,40.19548447027559,52.52818904941981,62.96774299762444,13.684611860754067,49.973937689941785,55.73334074746276,64.69409529683266,62.403382044116086,47.37260976629253,48.809174367109215,Machine_C,88.33406786219116
40.80575765766197,47.558433647093516,46.45959289058976,50.41325632270618,48.89187439720912,34.17776833253522,41.97800591964821,46.09591261719529,34.69720864070212,34.76827535826152,39.476705303968046,51.80338690663888,46.17000785516542,48.47270055019844,51.60562118297419,53.58736143996616,39.16334166571907,50.16906195590113,61.50128678393632,40.233223046926454,53.19765513481862,49.917676354304895,56.3858466605855,47.68081595140982,64.88601941951994,63.04602703347325,53.56286548310301,41.66660927457747,42.213286523601184,37.188436572013025,52.43879861831207,46.44256545267061,63.35375841915899,58.56985347833989,54.38735040057476,37.86905736442589,62.54512745361989,36.937821991108166,59.84509072536735,49.286074304413624,52.38586760388034,52.790088871604645,41.14660284028854,31.72820175513823,50.65350361720596,52.847436052455,52.447059973895215,43.51082727200324,67.28473826909446,56.52385999557746,Machine_A,90.79133929234074
65.4993440501754,59.64087168288357,44.26398227103099,54.430021304473755,46.11756946478461,50.50227699165681,38.528404889882886,55.1614403958638,48.775640102526026,44.68588598861575,45.24465553264645,36.56790609416099,54.34068487183177,54.82712760556138,55.63816559386504,67.80452751292407,50.68823657704649,53.54772868628009,35.397140939411884,32.001604646115624,48.17300228078113,50.57053836825364,43.517264458273374,50.699066544588234,51.79580889319137,62.766941993396486,41.09177331999756,57.44633046598997,45.0923017599696,55.28145469704005,57.794340720248286,44.28705057970334,46.4789850095721,56.99136594566979,55.04564275334466,48.11067746061033,36.40620109210333,44.6500232661395,45.603851774409605,43.120975810551975,59.97779762009926,36.182563586912075,34.633368947148995,47.595268953696205,56.768372267629815,25.46153223968904,64.05885389179149,65.08873796129532,58.42930562909159,41.43204388350537,Machine_A,91.73476041143303
42.16746707663763,61.894704889246405,51.01856295261987,59.51549770574043,49.44079551477787,54.79507548001609,60.899049590908305,43.47471706783355,40.91497488487809,48.069179259933875,38.06624231456685,40.40645039351877,49.57143752339662,45.8646874119067,54.4228163833031,44.62593621096186,44.40345819174838,56.58820244689464,42.928113207065394,45.13863533151168,53.18500852998173,49.18449204910221,54.76584146983393,55.57863029887614,55.87525290063994,64.49309122868675,52.92252609576269,56.54668225071929,44.95536916452933,40.54593360804829,42.71395684643881,62.713885569586935,66.91173211280335,57.510288316940986,39.07037208694726,44.47930918940453,52.15530341944423,48.40809340245059,49.274237736892054,54.52018424822887,52.20295395272251,43.597835337657415,59.87495742461291,58.5520085291956,51.738804844560704,61.09607056884781,48.00057309775875,51.31411430662362,59.89054017535348,48.29455193563953,Machine_C,90.32134165701878
46.77938483794324,37.72392184863008,65.49020151495188,39.788375424396996,53.379575282321184,57.2894119457045,44.28816025915813,43.88822847980673,56.04107455439044,60.50319552276355,31.668295483012724,38.18004478102175,50.742736901901445,41.47427411253501,41.34700724865149,57.74625635275151,48.19864395590149,47.71119836842058,50.74681639454239,54.280587476511656,65.62748785053012,37.02788460833727,59.07342946061017,27.74622043094286,58.70550717200511,49.67161649344053,51.36846007987855,40.483471763827886,47.119505279949344,60.6879555515764,64.64089350668802,49.71025755449748,42.221971001674774,54.64865640230145,39.866473835031364,61.52473483927079,37.738490367684676,34.92898131158328,60.35052703723987,38.71137022288117,44.76017038149743,40.616317490587505,47.81185890432196,40.953532920804776,46.63003736547521,58.553500246075814,42.66822424074334,32.54486946534892,52.78167971685099,48.8645751436524,Machine_A,86.74227824902363
58.135172173696695,55.97400069849858,37.60892924346099,54.734718990352285,58.91303686869755,43.07649225766206,50.43828799460428,44.72005978234387,33.828281099544554,43.88998875910371,60.179570524293595,44.620560336668596,40.884066234138544,56.09909122654644,26.080181104438598,53.059600244378366,54.92715419461401,54.24919602393684,39.9886244211485,51.12337948732377,45.218532772937216,51.60134896982873,51.53421195503919,50.06536847735196,56.429313324226435,60.37806941527105,50.468858590183906,34.219714172788784,39.24670595280401,42.89165161498756,34.38033404054819,33.85977327437591,63.17622329309618,61.73442915342614,61.504365197361395,44.195779492145746,41.659173680073636,49.462588170937785,48.75001333894045,49.191098528118054,50.103864052721136,53.99366643090195,62.71248756111366,57.33071144965066,40.850102976479626,44.44358336815079,60.432276888932435,28.268813948521263,59.99937522390293,41.702123822532315,Machine_A,91.15989545281148
37.69135683566045,57.01172742310898,35.324747342475604,47.32358909101207,50.04229858994152,43.40960725111355,59.55802745112481,63.530691601664074,53.46312710224887,57.963400197488326,37.039513071760716,48.17098432576073,59.9006123071636,48.5551215855557,53.46960296884481,62.959976706397896,46.95934741934242,66.7665080276136,66.00397298889294,73.91873389457284,46.95321037406269,44.1637441454535,38.0037904835932,45.903061100473046,48.718308297335064,49.5116060887393,43.47985876143423,51.2657930672293,41.86068889402681,35.05013902394623,59.12828161086162,52.13004315871689,27.348907811006026,27.28386216021338,52.43207307404263,42.47815028690156,44.86987791066582,50.684680770705086,59.80358828441589,36.22223207602673,59.572487122278766,54.33794074220146,64.70893453196376,35.03896337524452,45.93631640737968,52.812178578163575,44.38985783912214,47.91392856309096,53.93184231935449,73.01694951280328,Machine_C,87.43396265441008
52.27459934604129,47.02436496640008,51.647608412365166,58.46770775216494,56.188862980231534,44.258993247164014,45.157416480691694,17.789836440142864,43.69951568651659,49.9837828303662,48.21319112392016,38.34558473778943,38.43872632848968,50.33567648069006,48.4750032169008,55.76228719595626,38.78171199587416,60.06250799432715,64.10312306590646,60.869156177890005,51.74311003526577,36.52656780840562,41.03224755492848,62.21834906005519,49.6611615718608,41.16944878391641,36.666204039646175,20.932259512041853,57.6660691116421,65.33845105036295,54.95589710199775,51.25513043110286,38.9980794866585,58.53745957565162,48.8254394266224,60.2668207447164,65.20605454730975,57.55073731796885,39.70799139083273,44.45187367195637,52.62577859897442,49.56512108767796,47.21592035663839,52.555685212927415,56.045258436087344,35.06258258923608,62.855368186803254,63.33626187108339,46.28710762184912,28.395620112516042,Machine_A,91.37342853527551
63.07142754282428,63.75706813311619,50.50887701856018,28.727725796485046,66.3835973227094,55.36413899891343,49.540711712598394,53.95598834762942,42.65838133878986,48.22831884885238,57.52891081493785,64.70661990652289,38.91235104595005,60.893798361546075,44.3332940703856,39.91518572713684,49.46766332436568,73.40300215856979,44.66454662615946,40.68842149843399,47.716815739748306,53.707055671155835,42.71340858966218,57.271137633387426,57.77640437975942,61.24176785112353,66.9645197990074,38.51325747662237,51.85343103366913,51.81323671236909,42.441406132455754,45.31392378830989,52.97966138489319,69.75457527157876,52.209266621141644,52.5967101593177,63.08024666102327,45.46234649715795,54.32955914616283,44.86659123261863,49.96629417439657,59.67584718647162,63.43016236823284,52.628520426734156,58.58412709101728,42.29779494356836,55.787137498365354,62.306198444383114,53.694158162498745,62.40680832212266,Machine_C,95.02059326232192
33.92516765438772,48.499444129674735,51.73341664370408,49.00905699758731,53.81309612264785,60.33881054924208,49.8343159017748,50.34271814200222,35.53501796459312,52.48893969133256,43.85055897483957,36.74718628047559,53.673603491474864,48.86123392264259,57.63945363715466,32.76953970708769,41.015095132271554,43.432296416482835,67.83918606607484,38.0294499517359,30.859941719865127,43.88269963581455,31.04993106402226,33.729980772184526,57.760028599347265,66.33870278278205,56.30305916457426,67.6016107515531,48.476624534597995,58.671911257613154,47.91213243262062,52.67592021984271,45.99554573856892,43.78104525041142,65.085055300123,71.11782350631641,58.74248762557196,52.74475004319489,58.393223557139535,40.157839238242,61.56143126211626,64.90711656569945,41.239451124254806,54.687389483466596,43.261429861261526,66.6907943022468,64.64462512237763,51.66313078593589,70.97085551206828,58.00072212709259,Machine_B,74.06374845510311
51.84633858532304,51.255764534715425,52.439531979085004,43.97179344216038,53.11652856004778,45.92539892708398,56.83324511516092,33.191295407618796,45.34924053798994,46.08843627747157,41.74834100254462,63.461034238624805,66.0284424717797,50.150339255417904,49.55080461845567,53.11261699667505,47.292135030209366,66.76189507502015,49.95747903280058,77.06687940975502,44.198723573010604,52.27753921258836,61.27477858731929,62.626258523490485,61.68232599019461,39.7939802721868,60.05731653060738,64.45067328873769,50.026228173151,41.485281212466326,38.65747296843941,49.55890566871103,49.25251380097437,42.662701416374965,57.2368822705257,41.377584771935446,50.33285750216866,49.04587250886189,41.70132001520951,61.005318874451916,55.14917869950423,53.530563726781374,41.08200868189435,39.917185249054334,60.06996456212765,38.4565351479835,40.23528201548901,42.629314307347464,52.03818333909736,58.08287604855311,Machine_A,96.25548332045996
